ticker,oldest_date,Name_,IncInDt,LastName,FirstName,URL
LFPI,,LifePoint Inc,1992-10-08 00:00:00.000,Wadley,M. Richard,http://www.lifepoint-sc.org/
LFSC,2024-10-31,,,,,
LFST,2021-06-10,Lifeist Wellness Inc,2005-03-03 00:00:00.000,Judge,Andrea,https://lifeist.com/home/default.aspx
LFST,2021-06-10,Lifestance Health Group Inc,2021-01-28 00:00:00.000,Burdick,Kenneth,https://investor.lifestance.com/
LFT,2020-12-28,Lument Finance Trust Inc,2012-03-28 00:00:00.000,Flynn,James,https://www.lumentfinancetrust.com/
LFT.A,2021-05-10,,,,,
LFUS,2007-08-20,Littelfuse Inc,1991-11-25 00:00:00.000,Heinzmann,David,https://www.littelfuse.com/
LFVN,2012-09-14,LifeVantage Corp,2018-03-09 00:00:00.000,Fife,Steven,https://www.lifevantage.com/
LFWD,2024-01-30,Lifeward Ltd,2001-06-20 00:00:00.000,Jasinski,Lawrence,https://golifeward.com/
LGASS,,Louisville Gas and Electric Co,1913-07-02 00:00:00.000,Staffieri,Victor,https://lge-ku.com/
LGBS,,Legends Business Group Inc,2006-03-02 00:00:00.000,Bakajin,Paul,https://www.legendbusinessgroup.com/
LGC,,Lavras Gold Corp,2021-11-25 00:00:00.000,Durose,Michael,https://lavrasgold.com/
LGCB,2023-12-19,Linkage Global Inc,2022-03-24 00:00:00.000,Fuyunishiki,Ryo,https://www.linkagecc.com/
LGCL,2024-03-05,Lucas GC Ltd,2011-05-17 00:00:00.000,Lee,Howard,https://hunter.lucasgchr.com/
LGCY,2024-09-26,,,,,
LGD,,Liberty Gold Corp,2010-11-18 00:00:00.000,Attew,Jason,https://libertygold.ca/
LGF.A,2016-12-09,Lions Gate Entertainment Corp (USA),2007-04-01 00:00:00.000,Feltheimer,Jon,https://www.lionsgate.com/
LGF.B,2016-12-09,,,,,
LGGNY,,Legal & General Group PLC - ADR,1979-02-27 00:00:00.000,Simoes,Antonio,https://group.legalandgeneral.com/en
LGH,2019-10-10,,,,,
LGHL,2020-06-17,Lion Group Holding Ltd - ADR,2020-02-11 00:00:00.000,Luo,Hua,https://liongroupholdings.com/
LGHLW,2020-06-18,,,,,
LGHT,2024-01-10,,,,,
LGI,2007-08-20,Lazard Global Total Return & Income Fund,2004-01-27 00:00:00.000,Carroll,Charles,https://www.lazardassetmanagement.com/us/en_us/funds/closed-end-fund/lazard-global-total-return-and-income-fund-inc/f19/s54/?shareClass=45
LGIH,2013-11-07,LGI Homes Inc,2013-06-26 00:00:00.000,Lipar,Eric,https://www.lgihomes.com/
LGIQ,,Logiq Inc,2004-11-18 00:00:00.000,Choong,Lionel,https://logiq.com/
LGL,2007-08-21,LGL Group Inc,2007-07-12 00:00:00.000,Gabelli,Marc,https://www.lglgroup.com/
LGLV,2013-02-25,,,,,
LGMK,2022-03-02,LogicMark Inc,2023-06-01 00:00:00.000,Simmons,Chialin,https://www.logicmark.com/
LGN,,Logan Energy Corp,2023-03-10 00:00:00.000,Kalantzis,Fotis,https://www.loganenergycorp.com/
LGND,2007-08-20,Ligand Pharmaceuticals Inc,1987-09-28 00:00:00.000,Davis,Todd,https://www.ligand.com/
LGNRY,,Silk Road Logistics Holdings Ltd (ADR),1993-07-09 00:00:00.000,Lam,Tin Faat,http://www.ldgnr.com/
LGO,2021-04-19,Largo Inc,1988-04-18 00:00:00.000,Tellechea,Daniel,https://www.largoinc.com/overview/default.aspx
LGOV,2019-01-23,,,,,
LGRO,2023-08-23,,,,,
LGTY,2024-10-02,Logility Supply Chain Solutions Inc,1970-05-21 00:00:00.000,Dow,H. Allan,https://www.logility.com/
LGVN,2021-02-12,Longeveron Inc,2014-10-09 00:00:00.000,Hashad,Wa'el,https://www.longeveron.com/
LGYV,,Legacy Ventures International Inc,2014-03-04 00:00:00.000,Koo,Hoi Sau,http://legacyventuresinc.com/
LH,2007-08-20,Labcorp Holdings Inc,2024-04-16 00:00:00.000,Schechter,Adam,https://www.labcorp.com/
LHX,2019-07-01,L3harris Technologies Inc,1926-12-06 00:00:00.000,Kubasik,Christopher,https://www.l3harris.com/
LI,2020-07-30,American Lithium Corp,1974-02-25 00:00:00.000,Tsakumis,Alexander,https://americanlithiumcorp.com/
LI,2020-07-30,Li Auto Inc (ADR),2017-04-01 00:00:00.000,Li,Xiang,https://www.lixiang.com/
LIAB,2024-09-16,,,,,
LIAC,2024-09-16,,,,,
LIAE,2024-09-17,,,,,
LIAF,2024-09-17,,,,,
LIAG,2024-09-17,,,,,
LIAJ,2024-09-17,,,,,
LIAK,2024-09-09,,,,,
LIAM,2024-09-17,,,,,
LIANY,,LianBio - ADR,2019-07-17 00:00:00.000,Stone,Adam,https://www.lianbio.com/
LIAO,2024-09-17,,,,,
LIAP,2024-09-17,,,,,
LIAQ,2024-09-17,,,,,
LIAT,2024-09-09,,,,,
LIAU,2024-09-17,,,,,
LIAV,2024-09-17,,,,,
LIAW,2024-09-17,,,,,
LIAX,2024-09-17,,,,,
LICN,2023-02-06,Lichen China Ltd,2016-04-13 00:00:00.000,Li,Ya,https://www.lichenzx.com/
LICT,,LICT Corp,1996-06-07 00:00:00.000,Gabelli,Mario,https://lictcorp.com/
LICY,2021-08-11,Li-Cycle Holdings Corp,2021-08-10 00:00:00.000,Dedo,Jacqueline,https://li-cycle.com/
LIDR,2021-08-18,Aeye Inc,2016-03-15 00:00:00.000,Fisch,Matthew,https://www.aeye.ai/
LIEN,2024-10-02,Chicago Atlantic BDC Inc,2021-01-25 00:00:00.000,Gordon,Scott,https://lien.chicagoatlantic.com/
LIF,2024-06-06,Labrador Iron Ore Royalty Corporation,2010-07-01 00:00:00.000,Tuer,John,https://labradorironore.com/
LIFD,,LFTD Partners Inc,1986-01-02 00:00:00.000,Warrender,Nicholas,https://www.lftdpartners.com/
LIFS,,Life Stem Genetics Inc,2012-07-05 00:00:00.000,Padayachee,Vino,https://www.lifestemgeneticsinc.com/
LIFT,,Li-FT Power Ltd,2021-05-28 00:00:00.000,Langer,Alexander,https://li-ft.com/
LIFW,2023-01-03,,,,,
LIGT3,,Light SA,1999-07-27 00:00:00.000,Zylbersztajn,David,http://ri.light.com.br/
LII,2007-08-20,Lennox International Inc,1991-08-13 00:00:00.000,Maskara,Alok,https://www.lennox.com/
LILA,2015-07-06,Liberty Latin America Ltd,2017-07-11 00:00:00.000,Nair,Balan,https://lla.com/
LILAK,2015-07-06,,,,,
LILM,2021-09-15,,,,,
LILMF,,Lilium NV,2021-02-11 00:00:00.000,Roewe,Klaus,https://investors.lilium.com/
LILMW,2021-09-15,,,,,
LIM,,Labrador Iron Mines Holdings Limited,2007-05-17 00:00:00.000,Kearney,John,http://www.labradorironmines.ca/
LIMI,2024-09-24,,,,,
LIMX,,Limitless X Holdings Inc,2010-08-26 00:00:00.000,Neuhaus,Herbert,http://www.biolabnaturals.com
LIN,2023-11-07,Linde PLC,2017-06-19 00:00:00.000,Lamba,Sanjiv,https://www.linde.com/
LINC,2007-08-20,Lincoln Educational Services Corp,2003-02-10 00:00:00.000,Shaw,Scott,https://www.lincolntech.edu/
LIND,2015-07-13,Lindblad Expeditions Holdings Inc,2010-08-09 00:00:00.000,Berle,Dolf,https://www.expeditions.com/
LINDEFUT,,LIGA INDEPENDIENTE DE FUTBOL SA,1983-05-05 00:00:00.000,Navarro Egana,Luis,http://www.lif.cl/home/
LINE,2024-07-25,Lineage Inc,2017-04-21 00:00:00.000,Lehmkuhl,Greg,https://www.onelineage.com/
LINK,2021-03-25,Interlink Electronics Inc,2012-06-18 00:00:00.000,Bronson,Steven,https://www.interlinkelectronics.com
LINUF,,LiNiu Technology Group,2007-09-24 00:00:00.000,Wang,Shun Yang,http://www.liniuyang.com/
LIO,,Lion One Metals Ltd,1996-11-12 00:00:00.000,Mann,Stephen,https://www.liononemetals.com/
LION,2021-12-09,Lionsgate Studios Corp,2024-05-14 00:00:00.000,Burns,Michael,https://eaglesinvest.com/
LIPO,2022-12-20,Lipella Pharmaceuticals Inc,2005-02-15 00:00:00.000,Chancellor,Micheal,https://lipella.com/
LIQDQ,,Liquid Holdings Group Inc,2012-01-17 00:00:00.000,Kent,Peter,http://liquidholdings.com/
LIQT,2019-04-16,LiqTech International Inc,2004-07-01 00:00:00.000,Chen,Fei,https://www.liqtech.com/
LIRC,,Lithium Royalty Corp,2017-11-23 00:00:00.000,Ortiz Ortega,Ernie,https://lithiumroyaltycorp.com/
LIS,,Lithium South Development Corp,1995-06-20 00:00:00.000,Alcocer,Fernando,https://www.lithiumsouth.com/
LIT,2010-07-26,Argentina Lithium & Energy Corp,2000-04-11 00:00:00.000,Carlson,Gerald,https://argentinalithium.com/
LITB,2013-06-07,Lightinthebox Holding Co Ltd (ADR),2008-03-01 00:00:00.000,He,Jian,https://www.lightinthebox.com/
LITE,2015-08-06,Lumentum Holdings Inc,2015-02-10 00:00:00.000,Lowe,Alan,https://investor.lumentum.com/
LITE,2015-08-06,SpotLite360 IOT Solutions Inc,2014-09-23 00:00:00.000,Beukman,Eugene,https://www.spotlite360.com/
LITH,,Lithium Chile Inc,2010-10-18 00:00:00.000,de Castro Alem,Jose,https://www.lithiumchile.ca/
LITH,,Bioelife Corp,2006-11-02 00:00:00.000,Rotelli,Gregory,http://uslithiumcorp.com/
LITM,2021-11-19,Snow Lake Resources Ltd,2018-05-25 00:00:00.000,Schapiro,Peretz,https://snowlakelithium.com/
LITORAL,,Compania Electrica del Litoral SA,1949-11-10 00:00:00.000,Martinez Vergara,Cristian,https://www.litoral.cl/
LITP,2023-02-02,,,,,
LITS,,Lithos Group Ltd,2010-10-22 00:00:00.000,Westlake,Michael,https://www.lithostechnology.com/
LITT,,Right Season Investments Corp,2007-09-13 00:00:00.000,Stadnyk,Zachary,https://rightseasoninvestmentscorp.com/
LIVE,2007-08-20,Live Ventures Inc,1994-04-25 00:00:00.000,Isaac,Jon,https://www.liveventures.com/
LIVE,2007-08-20,Live Energy Minerals Corp,2019-06-21 00:00:00.000,Smith,Adrian,https://www.liveenergyminerals.com/
LIVEPOLC-1,,El Puerto de Liverpool SAB de CV,,Guichard G.,Graciano F.,https://www.elpuertodeliverpool.mx/
LIVN,2015-10-20,LivaNova PLC,2015-02-20 00:00:00.000,Makatsaria,Vladimir,https://www.livanova.com/
LIVR,2024-09-18,,,,,
LIXT,2020-11-25,Lixte Biotechnology Holdings Inc,2005-05-24 00:00:00.000,van Der Baan,Bastiaan,https://lixte.com/
LIXTW,2020-11-25,,,,,
LJAN,2024-01-02,,,,,
LJUL,2024-07-01,,,,,
LKAI,,LKA Gold Inc,1988-03-16 00:00:00.000,Abraham,Nanette,https://lkagold.com/
LKCO,2018-09-13,Luokung Technology Corp,2009-10-27 00:00:00.000,Zhang,Dongpu,https://www.luokung.com/
LKCRU,,Lake Area Corn Processors LLC,2001-04-02 00:00:00.000,Wolles,Dave,http://www.dakotaethanol.com
LKFN,2007-08-20,Lakeland Financial Corporation,1983-02-08 00:00:00.000,Pruitt,Kristin,https://www.lakecitybank.com/
LKNCY,,Luckin Coffee Inc - ADR,2017-06-16 00:00:00.000,Guo,Jinyi,https://investor.lkcoffee.com/
LKOR,2019-10-09,,,,,
LKQ,2007-08-20,LKQ Corp,1998-02-13 00:00:00.000,Jude,Justin,https://www.lkqcorp.com/
LKRY,,Linktory Inc,2021-03-31 00:00:00.000,Gjoni,Granit,https://linktorybot.com/
LKVA.U,,Lakeview Acquisition Corp,2021-03-19 00:00:00.000,Hayman,Jeffrey,https://www.lakeviewacquisitioncorp.com
LKY,,Lucky Minerals Inc,2007-05-07 00:00:00.000,Perron,Francois,https://www.luckyminerals.com/
LL,,Canada Rare Earth Corp,2005-09-26 00:00:00.000,Fretwell,Gordon,http://www.canadarareearth.com/
LLAP,2022-03-28,,,,,
LLDR,2024-09-10,,,,,
LLFLQ,,Ll Flooring Holdings Inc,2009-11-12 00:00:00.000,Tyson,Charles,https://investors.llflooring.com/news/default.aspx
LLG,,Mason Resources Inc,2016-03-03 00:00:00.000,Al Tamimi,Fahad,https://masongraphite.com/
LLLI,,Lamperd Less Lethal Inc,2001-10-04 00:00:00.000,Lamperd,Barry,https://lamperdlesslethal.com/
LLND,,Landmark Land Company Inc,1984-03-26 00:00:00.000,Vaughan,William,http://www.landmarklandco.com/
LLY,2007-08-20,Eli Lilly and Co,1901-01-17 00:00:00.000,Ricks,David,https://www.lilly.com/
LLYVA,2023-08-04,Liberty Media Corp,2012-08-10 00:00:00.000,Maffei,Gregory,https://www.libertymedia.com/
LLYVK,2023-08-04,,,,,
LLYX,2024-08-08,,,,,
LMAT,2007-08-20,LeMaitre Vascular Inc,1998-06-15 00:00:00.000,Pellegrino,Joseph,https://www.lemaitre.com/
LMB,2016-11-16,Limbach Holdings Inc,2014-04-15 00:00:00.000,McCann,Michael,https://www.limbachinc.com/
LMBO,2024-07-17,,,,,
LMBS,2014-11-05,,,,,
LMDCF,,Everybody Loves Languages Corp,1996-04-22 00:00:00.000,Bar-ziv,Gali,https://everybodyloveslanguages.com/
LME,,Laurion Mineral Exploration Inc,1945-04-17 00:00:00.000,Bolton,Douglas,https://www.laurion.ca/
LME,,Limeade Inc,2006-02-23 00:00:00.000,Albrecht,Henry,https://www.limeade.com/
LMFA,2015-12-08,,,,,
LMG,,Lincoln Gold Mining Inc,2006-12-15 00:00:00.000,Saxton,Paul,http://www.lincolnmining.com
LMN,,Lumine Group Inc,2023-02-22 00:00:00.000,Miller,Mark,https://www.luminegroup.com/
LMND,2020-07-02,Lemonade Inc,2015-06-17 00:00:00.000,Schreiber,Daniel,https://www.lemonade.com/
LMNR,2007-08-22,Limoneira Co,1990-04-12 00:00:00.000,Edwards,Harold,https://www.limoneira.com/
LMPX,,LMP Automotive Holdings Inc,2017-12-15 00:00:00.000,Tawfik,Samer,https://www.lmpmotors.com/
LMR,,Lomiko Metals Inc,1987-07-03 00:00:00.000,Labatte,Belinda,https://www.lomiko.com/
LMS,,Latin Metals Inc,2006-01-09 00:00:00.000,Henderson,Keith,https://latin-metals.com/
LMSC,,Live Microsystems Inc,1983-12-12 00:00:00.000,Stecker,Matthew,http://www.livemicrosystems.com/
LMT,2007-08-20,Lockheed Martin Corp,1994-08-29 00:00:00.000,Taiclet,James,https://www.lockheedmartin.com/
LN,,Loncor Gold Inc,2023-11-22 00:00:00.000,Cowley,Peter,https://loncor.com/
LNC,2007-08-20,Lincoln National Corp,1968-01-05 00:00:00.000,Cooper,Ellen,https://www.lincolnfinancial.com/public/individuals
LNC.D,2022-12-02,,,,,
LND,2012-11-12,,,,,
LNDT,,LianDi Clean Technology Inc,2007-12-21 00:00:00.000,Zuo,Jianzhong,http://www.china-liandi.com/
LNF,,Leon's Furniture Ltd,1969-02-28 00:00:00.000,Leon,Mark,https://www.leons.ca/
LNG,2024-02-05,Cheniere Energy Inc,1983-03-25 00:00:00.000,Fusco,Jack,https://www.cheniere.com/
LNGG,2023-09-22,,,,,
LNGZ,2024-01-24,,,,,
LNKB,2022-09-14,LINKBANCORP Inc,2018-04-06 00:00:00.000,Turner,Jeffrey,https://ir.linkbancorp.com/
LNKS,2024-12-05,Linkers Industries Ltd,2022-12-08 00:00:00.000,Lau,Man Tak,https://www.linkers-hk.com/
LNMG,,Linike Medical Group Ltd,2011-03-11 00:00:00.000,Weisgerber,Grace,https://www.dinoenergycorporation.com/
LNN,2007-08-20,Lindsay Corp,1974-01-07 00:00:00.000,Wood,Randy,https://www.lindsay.com/
LNR,,Linamar Corp,1966-01-01 00:00:00.000,Hasenfratz,Linda,https://www.linamar.com/
LNSR,2020-10-02,LENSAR Inc,2004-08-20 00:00:00.000,Curtis,Nicholas,https://www.lensar.com/
LNT,2018-12-31,Alliant Energy Corporation,1981-04-22 00:00:00.000,Barton,Lisa,https://www.alliantenergy.com/
LNTH,2014-07-30,Lantheus Holdings Inc,2007-11-30 00:00:00.000,Markison,Brian,https://www.lantheus.com/
LNVGY,,Lenovo Group Ltd (ADR),1993-10-05 00:00:00.000,Yang,Yuanqing,https://www.lenovo.com
LNW,2022-04-29,Light & Wonder Inc,2017-09-18 00:00:00.000,Odell,Jamie,https://www.lnw.com/
LNXGF,,0187279 BC Ltd,1979-02-27 00:00:00.000,Robertson,John,http://www.linuxgoldcorp.com/
LNZA,2023-02-10,Lanzatech Global Inc,2021-01-28 00:00:00.000,Holmgren,Jennifer,https://lanzatech.com/
LNZAW,2023-02-10,,,,,
LOAN,2007-08-20,Manhattan Bridge Capital Inc,1999-02-22 00:00:00.000,Kao,Vanessa,https://manhattanbridgecapital.com/
LOAR,2024-04-25,,,,,
LOB,2022-12-14,Live Oak Bancshares Inc,2008-12-18 00:00:00.000,Williams,William,http://www.liveoakbank.com
LOBE,,Lobe Sciences Ltd,2010-05-13 00:00:00.000,Sancilio,Frederick,https://www.lobesciences.com/
LOBO,2024-03-21,LOBO EV Technologies Ltd,2021-10-25 00:00:00.000,Xu,Huajian,https://www.loboebike.com/
LOCL,2021-11-22,Local Bounti Corp,2021-11-19 00:00:00.000,Hurlbert,Craig,https://localbounti.com/
LOCM,,Local Corp,1999-03-10 00:00:00.000,Thiel,Frederick,http://localcorporation.com
LOCO,2014-07-25,El Pollo LoCo Holdings Inc,2005-09-13 00:00:00.000,Williams,Elizabeth,https://www.elpolloloco.com/
LOCT,2023-10-02,,,,,
LOD,,Lode Gold Resources Inc,1986-03-05 00:00:00.000,Nassif,Gary,https://stratabound.com/
LODE,2007-08-21,Comstock Inc,2008-11-12 00:00:00.000,Kreisler,Kevin,https://comstock.inc/
LODI,2024-12-04,,,,,
LOGC,2024-05-13,ContextLogic Inc,2010-06-25 00:00:00.000,Bajaj,Rishi,https://ir.contextlogicinc.com/
LOGI,2007-08-20,Logitech International SA (USA),1988-05-02 00:00:00.000,Darrell,Bracken,https://ir.logitech.com/home/
LOGL,,Legend Oil and Gas Ltd,2000-11-27 00:00:00.000,Binderman,Warren,http://www.maxxonenergy.com/
LOGN,,Logansport Financial Corp,1995-02-23 00:00:00.000,Wihebrink,David,https://logansportsavings.com/
LOGQ,,Coyni Inc,1985-01-09 00:00:00.000,Errez,Ben,https://www.coyni.com/
LOMA,2017-11-01,Loma Negra Compania Indl Argntna SA-ADR,1926-08-05 00:00:00.000,Diniz,Paulo,https://www.lomanegra.com/
LOMA2,,Loma Negra Compania Indstrl Argentina SA,1926-08-05 00:00:00.000,Diniz,Paulo,https://www.lomanegra.com/
LONE,,Lithium One Metals Inc,2006-08-30 00:00:00.000,Ginn,R. Dale,http://www.lithiumonemetals.com/
LONG,,"eLong, Inc. (ADR)",2004-05-19 00:00:00.000,Jiang,Hao,https://www.elong.com/
LONG2,,Longvie SA,1939-07-07 00:00:00.000,Zimmermann,Eduardo Raul,https://www.longvie.com/
LONZ,2022-06-09,,,,,
LOOP,2017-11-20,Loop Industries Inc,2010-03-11 00:00:00.000,Solomita,Daniel,https://www.loopindustries.com/
LOPE,2008-11-20,Grand Canyon Education Inc,2003-11-26 00:00:00.000,Mildenhall,Joseph,https://www.gce.com/
LOPP,2021-02-01,,,,,
LORD,,St James Gold Corp,1981-05-07 00:00:00.000,Yu,Jiang,https://www.bardventures.com/
LOT,2024-02-23,TomaGold Corp,2005-01-20 00:00:00.000,Rosner,Robert,https://www.tomagoldcorp.com/en/
LOTE,,Lot78 Inc,2008-06-27 00:00:00.000,Gulamhussein,Asgherali,https://www.lot78.com/
LOU,,Lucero Energy Corp,1998-07-01 00:00:00.000,Herman,Brett,https://www.lucerocorp.com/
LOUP,2018-07-25,,,,,
LOVE,2018-06-27,Lovesac Co,2017-01-03 00:00:00.000,Nelson,Shawn,https://www.lovesac.com/
LOVE,2018-06-27,Cannara Biotech Inc,2017-10-19 00:00:00.000,Krivorot,Zohar,https://www.cannara.ca/en/
LOW,2007-08-20,Lowe's Companies Inc,1952-08-01 00:00:00.000,Ellison,Marvin,https://www.lowes.com/
LOWL,,Lowell Farms Inc,2005-10-27 00:00:00.000,Lawrence,Ann,https://www.lowellfarms.com/
LOWV,2023-03-22,,,,,
LPA,2024-03-28,Logistic Properties of The Americas,2023-10-09 00:00:00.000,Hennessy,Thomas,https://ir.lpamericas.com
LPAA,2024-09-03,,,,,
LPAAU,2024-07-12,,,,,
LPBB,2024-11-29,,,,,
LPBBU,2024-10-08,,,,,
LPC,,Lorne Park Capital Partners Inc,2013-10-25 00:00:00.000,Sewell,Robert,http://www.lpcp.ca/
LPCN,2014-03-21,Lipocine Inc,2011-10-13 00:00:00.000,Patel,Mahesh,https://www.lipocine.com/
LPG,2014-05-08,Dorian LPG Ltd,2013-07-01 00:00:00.000,Lycouris,John,https://dorianlpg.com/
LPIX,,Logipix International Corp,1999-04-02 00:00:00.000,Sadat,Seid,http://www.transnationalgroup.net/
LPK,,Lupaka Gold Corp,2000-11-03 00:00:00.000,Ansley,William,https://lupakagold.com/
LPL,2007-08-20,LG Display Co Ltd (ADR),1985-02-28 00:00:00.000,Suh,Donghee,https://www.lgdisplay.com/kor
LPLA,2010-11-18,LPL Financial Holdings Inc,2005-10-25 00:00:00.000,Steinmeier,Richard,https://lplfinancial.lpl.com/
LPRO,2020-06-11,Open Lending Corp,2019-12-23 00:00:00.000,Jezek,Keith,https://www.openlending.com/
LPS,,Legend Power Systems Inc,1987-06-04 00:00:00.000,Atkinson,Michael,https://legendpower.com/
LPSN,2007-08-20,LivePerson Inc,1995-11-29 00:00:00.000,Sabino,John,https://www.liveperson.com/
LPTH,2007-08-20,LightPath Technologies Inc,1992-06-15 00:00:00.000,Rubin,Shmuel,https://www.lightpath.com/
LPTI,,Longport Inc,1993-01-22 00:00:00.000,Boyd,Michael,https://www.longportinc.com/
LPTV,,Loop Media Inc,2015-05-11 00:00:00.000,Cassidy,Bruce,https://loop.tv/
LPTX,2017-01-25,Leap Therapeutics Inc,2011-01-03 00:00:00.000,Onsi,Douglas,https://www.leaptx.com/
LPX,2007-08-20,Louisiana-Pacific Corp,1972-07-20 00:00:00.000,Southern,William,https://lpcorp.com/
LQAI,2023-11-07,,,,,
LQD,2007-01-03,,,,,
LQDA,2018-07-26,Liquidia Corp,2020-06-17 00:00:00.000,Jeffs,Roger,https://www.liquidia.com/
LQDB,2021-05-20,,,,,
LQDH,2014-06-02,,,,,
LQDI,2018-05-10,,,,,
LQDT,2007-08-20,Liquidity Services Inc,1999-11-15 00:00:00.000,Angrick,William,https://liquidityservices.com/
LQDW,2022-08-22,,,,,
LQIG,2022-05-12,,,,,
LQMT,,Liquidmetal Technologies Inc,2003-05-15 00:00:00.000,Bresnick,Isaac,http://liquidmetal.com/
LQR,2023-08-10,LQR House Inc,2023-02-03 00:00:00.000,Lazar,David,http://lqrhouse.com/
LRA,,Lara Exploration Ltd,2003-03-31 00:00:00.000,Thompson,Miles,https://www.laraexploration.com/
LRC.H,,Lovitt Resources Inc,1980-01-01 00:00:00.000,Lapenna,Dominic,http://lovittresources.com/
LRCX,2007-08-20,Lam Research Corporation,1989-09-08 00:00:00.000,Archer,Timothy,https://www.lamresearch.com/
LRDC,,Laredo Oil Inc,2008-03-31 00:00:00.000,See,Mark,https://www.laredo-oil.com/
LRDG,,27 Health Holdings Corp,2011-11-30 00:00:00.000,Aizenshtadt,Alexandra,http://www.searchingforbigfoot.com/
LRE,2023-09-27,LRR Energy LP,2011-04-28 00:00:00.000,Mullins,Eric,http://www.lrrenergy.com/
LRE,2023-09-27,Lead Real Estate Co Ltd (ADR),2003-11-01 00:00:00.000,Hamagishi,Hidekazu,https://www.lead-real.co.jp/
LREN3,,Lojas Renner SA,1965-06-10 00:00:00.000,Thomaz Lobo Sonder,Claudio,https://www.lojasrenner.com.br
LRFC,2021-07-02,Logan Ridge Finance Corp,2013-02-21 00:00:00.000,Goldthorpe,Ted,https://www.loganridgefinance.com/
LRGC,2023-09-20,,,,,
LRGE,2017-05-25,,,,,
LRGF,2015-05-04,,,,,
LRGG,2024-05-15,,,,,
LRHC,2023-10-10,La Rosa Holdings,2021-06-14 00:00:00.000,La Rosa,Joseph,https://www.larosarealty.com
LRMR,2020-05-29,Larimar Therapeutics Inc,2005-11-22 00:00:00.000,Ben-Maimon,Carole,https://larimartx.com/
LRN,2007-12-13,Stride Inc,1999-12-28 00:00:00.000,Rhyu,James,https://www.stridelearning.com/
LRND,2022-10-18,,,,,
LRNZ,2020-03-02,,,,,
LRSV,,Link Reservations Inc,2006-12-13 00:00:00.000,Tellier,Glenn,https://www.linkreservationsinc.com/
LSAF,2018-10-02,,,,,
LSAK,2022-05-25,Lesaka Technologies Inc,1997-05-08 00:00:00.000,Smith,Dan,https://lesakatech.com/
LSAT,2020-10-27,,,,,
LSB,2024-05-28,LakeShore Biopharma Co Ltd,2020-11-01 00:00:00.000,Chenn,Dave,https://www.ysbiopharm.com/
LSBK,2007-08-21,"Lake Shore Bancorp, Inc.",1981-08-03 00:00:00.000,Liddell,Kim,https://www.lakeshoresavings.com/
LSBPW,2024-05-29,,,,,
LSCC,2007-08-20,Lattice Semiconductor Corp,1985-03-01 00:00:00.000,Anderson,James,https://www.latticesemi.com/
LSCG,,Lighting Science Group Corp,1988-06-16 00:00:00.000,Bednarcik,Edward,https://www.lsgc.com/
LSD.H,,Lightspeed Discoveries Inc,1986-01-29 00:00:00.000,Ralfs,Ken,http://www.monster-uranium.com/
LSDIF,,Lucy Scientific Discovery Inc,2017-02-17 00:00:00.000,Nanula,Richard,https://www.lucyscientific.com/
LSEA,2021-01-08,Landsea Homes Corp,2017-06-29 00:00:00.000,Tian,Ming,https://landseahomes.com/
LSEAW,2021-01-08,,,,,
LSEQ,2023-12-05,,,,,
LSF,2020-09-23,Laird Superfood Inc,2015-06-25 00:00:00.000,Vieth,Jason,https://lairdsuperfood.com/
LSFG,,Lifestore Financial Group Inc,1939-01-01 00:00:00.000,Washburn,Robert,https://www.golifestore.com/
LSGR,2023-06-29,,,,,
LSH,2024-06-28,,,,,
LSL,,LSL Pharma Group Inc,2010-07-12 00:00:00.000,Roberge,Francois,https://www.groupelslpharma.com/
LSPD,2020-09-11,Lightspeed Commerce Inc,2005-03-21 00:00:00.000,Chauvet,Jean,https://www.lightspeedhq.com/
LSPK,,Lifespeak Inc,2021-01-01 00:00:00.000,Held,Michael,https://lifespeak.com/
LSTA,2022-09-15,Lisata Therapeutics Inc,1980-09-18 00:00:00.000,Slack,David,https://www.lisata.com/
LSTR,2007-08-20,"Landstar System, Inc.",1991-01-08 00:00:00.000,Lonegro,Frank,https://www.landstar.com/
LSTR,2007-08-20,Lodestar Metals Corp,2019-03-21 00:00:00.000,Margach,Scott,https://lodestarbatterymetals.ca/
LTBR,2007-08-20,Lightbridge Corp,1999-02-02 00:00:00.000,Hou,Xingping,https://www.ltbridge.com/
LTC,2007-08-20,LTC Properties Inc,1992-05-12 00:00:00.000,Simpson,Wendy,https://www.ltcreit.com/
LTCH,,Latch Inc,2020-09-18 00:00:00.000,Schoenfelder,Luke,https://www.latch.com/
LTDH,,Living 3D Holdings Inc,1987-10-28 00:00:00.000,Yip,Man Wah Stephen,https://living3d.com/
